id,lat,lng,name,company,line,railroadDivision,railroadCompanyClassification,duplicate2011,dataEorN2011,passengers2011,duplicate2012,dataEorN2012,passengers2012,duplicate2013,dataEorN2013,passengers2013,duplicate2014,dataEorN2014,passengers2014,duplicate2015,dataEorN2015,passengers2015,duplicate2016,dataEorN2016,passengers2016,duplicate2017,dataEorN2017,passengers2017
cv1252,35.15265000,136.86349000,烏森,近畿日本鉄道,名古屋線,12,4,1,1,4190,1,1,4297,1,1,4297,1,1,4297,1,1,4490,1,1,4490,1,1,4490
cv1253,35.14937300,136.85363200,近鉄八田,近畿日本鉄道,名古屋線,12,4,1,1,3350,1,1,3404,1,1,3404,1,1,3404,1,1,3792,1,1,3792,1,1,3792
cv1254,35.15593000,136.87026000,黄金,近畿日本鉄道,名古屋線,12,4,1,1,2252,1,1,2151,1,1,2151,1,1,2151,1,1,2475,1,1,2475,1,1,2475
cv1255,35.16155000,136.88015000,米野,近畿日本鉄道,名古屋線,12,4,1,1,653,1,1,772,1,1,772,1,1,772,1,1,830,1,1,830,1,1,830
cv1256,35.03791000,136.66885000,伊勢朝日,近畿日本鉄道,名古屋線,12,4,1,1,3703,1,1,3344,1,1,3344,1,1,3344,1,1,3996,1,1,3996,1,1,3996
cv1257,35.09740000,136.69548000,近鉄長島,近畿日本鉄道,名古屋線,12,4,1,1,2462,1,1,2739,1,1,2739,1,1,2739,1,1,2803,1,1,2803,1,1,2803
cv1258,35.00594000,136.64906000,近鉄富田,近畿日本鉄道,名古屋線,12,4,1,1,22699,1,1,22359,1,1,22454,1,1,22391,1,1,28849,1,1,21563,1,1,21527
cv1259,35.11938000,136.75188000,佐古木,近畿日本鉄道,名古屋線,12,4,1,1,2815,1,1,2581,1,1,2581,1,1,2581,1,1,2758,1,1,2758,1,1,2758
cv1260,35.05715000,136.67828000,益生,近畿日本鉄道,名古屋線,12,4,1,1,2402,1,1,2430,1,1,2430,1,1,2430,1,1,2319,1,1,2319,1,1,2319
cv1261,35.12952000,136.79467000,近鉄蟹江,近畿日本鉄道,名古屋線,12,4,1,1,12182,1,1,11979,1,1,11979,1,1,11979,1,1,12304,1,1,12304,1,1,12304
cv1262,34.97774000,136.62350000,川原町,近畿日本鉄道,名古屋線,12,4,1,1,1430,1,1,1570,1,1,1570,1,1,1570,1,1,1754,1,1,1754,1,1,1754
cv1263,34.99389000,136.63728000,霞ヶ浦,近畿日本鉄道,名古屋線,12,4,1,1,3090,1,1,2991,1,1,2991,1,1,2991,1,1,3189,1,1,3189,1,1,3189
cv1264,35.01585000,136.65926000,川越富洲原,近畿日本鉄道,名古屋線,12,4,1,1,5630,1,1,5375,1,1,5375,1,1,5375,1,1,6017,1,1,6017,1,1,6017
cv1265,34.98577000,136.62983000,阿倉川,近畿日本鉄道,名古屋線,12,4,1,1,4308,1,1,4085,1,1,4085,1,1,4085,1,1,4389,1,1,4389,1,1,4389
cv1266,35.06615000,136.68324000,桑名,近畿日本鉄道,名古屋線,12,4,1,1,29687,1,1,29760,1,1,29817,1,1,29920,1,1,38703,1,1,29485,1,1,29695
cv1267,35.13250000,136.80704000,戸田,近畿日本鉄道,名古屋線,12,4,1,1,3789,1,1,3795,1,1,3795,1,1,3795,1,1,4059,1,1,4059,1,1,4059
cv1268,35.12334000,136.76867000,富吉,近畿日本鉄道,名古屋線,12,4,1,1,5892,1,1,5524,1,1,5524,1,1,5524,1,1,5394,1,1,5394,1,1,5394
cv1269,35.11337000,136.72703000,近鉄弥富,近畿日本鉄道,名古屋線,12,4,1,1,11187,1,1,11374,1,1,11374,1,1,11374,1,1,11762,1,1,11762,1,1,11762
cv1270,34.69245000,136.49700000,南が丘,近畿日本鉄道,名古屋線,12,4,1,1,2447,1,1,2617,1,1,2617,1,1,2617,1,1,2948,1,1,2948,1,1,2948
cv1271,34.71501000,136.49979000,津新町,近畿日本鉄道,名古屋線,12,4,1,1,11900,1,1,11806,1,1,11806,1,1,11806,1,1,12295,1,1,12295,1,1,12295
cv1272,34.77106000,136.53276000,白塚,近畿日本鉄道,名古屋線,12,4,1,1,1804,1,1,1667,1,1,1667,1,1,1667,1,1,1804,1,1,1804,1,1,1804
cv1273,34.96795000,136.61872000,近鉄四日市,近畿日本鉄道,名古屋線,12,4,1,1,43417,1,1,40587,1,1,40587,1,1,40587,1,1,45694,1,1,45694,1,1,45694
cv1274,34.89111000,136.62620000,長太ノ浦,近畿日本鉄道,名古屋線,12,4,1,1,1341,1,1,1233,1,1,1233,1,1,1233,1,1,1295,1,1,1295,1,1,1295
cv1275,34.67619000,136.47813000,久居,近畿日本鉄道,名古屋線,12,4,1,1,10120,1,1,9832,1,1,9832,1,1,9832,1,1,10174,1,1,10174,1,1,10174
cv1276,34.79902000,136.55663000,千里,近畿日本鉄道,名古屋線,12,4,1,1,2635,1,1,2703,1,1,2703,1,1,2703,1,1,2568,1,1,2568,1,1,2568
cv1277,34.87910000,136.62185000,箕田,近畿日本鉄道,名古屋線,12,4,1,1,933,1,1,886,1,1,886,1,1,886,1,1,960,1,1,960,1,1,960
cv1278,34.75547000,136.51650000,高田本山,近畿日本鉄道,名古屋線,12,4,1,1,1961,1,1,1829,1,1,1829,1,1,1829,1,1,2093,1,1,2093,1,1,2093
cv1279,34.94369000,136.62300000,海山道,近畿日本鉄道,名古屋線,12,4,1,1,1613,1,1,1550,1,1,1550,1,1,1550,1,1,1480,1,1,1480,1,1,1480
cv1280,34.66368000,136.47732000,桃園,近畿日本鉄道,名古屋線,12,4,1,1,296,1,1,300,1,1,300,1,1,300,1,1,342,1,1,342,1,1,342
cv1281,34.90442000,136.63101000,楠,近畿日本鉄道,名古屋線,12,4,1,1,1693,1,1,1540,1,1,1540,1,1,1540,1,1,1536,1,1,1536,1,1,1536
cv1282,34.83433000,136.59005000,白子,近畿日本鉄道,名古屋線,12,4,1,1,13825,1,1,13095,1,1,13095,1,1,13095,1,1,14764,1,1,14764,1,1,14764
cv1283,34.93380000,136.62225000,塩浜,近畿日本鉄道,名古屋線,12,4,1,1,6172,1,1,6066,1,1,6066,1,1,6066,1,1,6458,1,1,6458,1,1,6458
cv1284,34.95669000,136.61831000,新正,近畿日本鉄道,名古屋線,12,4,1,1,2180,1,1,1335,1,1,1335,1,1,1335,1,1,1385,1,1,1385,1,1,1385
cv1285,34.74516000,136.51414000,江戸橋,近畿日本鉄道,名古屋線,12,4,1,1,7957,1,1,8054,1,1,8054,1,1,8054,1,1,8019,1,1,8019,1,1,8019
cv1286,34.87002000,136.61710000,伊勢若松,近畿日本鉄道,名古屋線,12,4,1,1,1839,1,1,1697,1,1,1697,1,1,1697,1,1,1999,1,1,1999,1,1,1999
cv1287,34.82660000,136.58172000,鼓ヶ浦,近畿日本鉄道,名古屋線,12,4,1,1,1028,1,1,1009,1,1,1009,1,1,1009,1,1,1117,1,1,1117,1,1,1117
cv1288,34.81302000,136.56921000,磯山,近畿日本鉄道,名古屋線,12,4,1,1,1606,1,1,1614,1,1,1614,1,1,1614,1,1,1513,1,1,1513,1,1,1513
cv1289,34.78559000,136.54345000,豊津上野,近畿日本鉄道,名古屋線,12,4,1,1,1156,1,1,1413,1,1,1413,1,1,1413,1,1,1305,1,1,1305,1,1,1305
cv1290,34.91589000,136.62493000,北楠,近畿日本鉄道,名古屋線,12,4,1,1,1521,1,1,1433,1,1,1433,1,1,1433,1,1,1705,1,1,1705,1,1,1705
cv1291,34.85537000,136.60867000,千代崎,近畿日本鉄道,名古屋線,12,4,1,1,2007,1,1,2073,1,1,2073,1,1,2073,1,1,2327,1,1,2327,1,1,2327
cv1292,34.73361000,136.51033000,津,近畿日本鉄道,名古屋線,12,4,1,1,33637,1,1,33557,1,1,33797,1,1,34277,1,1,40579,1,1,33537,1,1,33676
cv1293,34.63466000,136.47867000,伊勢中川,近畿日本鉄道,名古屋線,12,4,1,1,7058,1,1,6876,1,1,6876,1,1,6876,1,1,7229,1,1,7229,1,1,7229
cv1294,34.87531000,136.54283000,平田町,近畿日本鉄道,鈴鹿線,12,4,1,1,4987,1,1,4859,1,1,4859,1,1,4859,1,1,5154,1,1,5154,1,1,5154
cv1295,34.88364000,136.58317000,鈴鹿市,近畿日本鉄道,鈴鹿線,12,4,1,1,3000,1,1,2878,1,1,2878,1,1,2878,1,1,3224,1,1,3224,1,1,3224
cv1296,34.88034000,136.56262000,三日市,近畿日本鉄道,鈴鹿線,12,4,1,1,1090,1,1,1181,1,1,1181,1,1,1181,1,1,1227,1,1,1227,1,1,1227
cv1297,34.87110000,136.59624000,柳,近畿日本鉄道,鈴鹿線,12,4,1,1,240,1,1,235,1,1,235,1,1,235,1,1,241,1,1,241,1,1,241
cv1298,34.87002000,136.61710000,伊勢若松,近畿日本鉄道,鈴鹿線,12,4,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv1299,35.22626000,136.28444000,多賀大社前,近江鉄道,多賀線,12,4,1,1,232,1,1,243,1,1,205,1,1,207,1,1,226,1,1,205,1,1,199
cv1300,35.23609000,136.26125000,高宮,近江鉄道,多賀線,12,4,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv1301,35.11386000,136.19443000,八日市,近江鉄道,八日市線,12,4,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0,2,1,0
cv1302,35.11031000,136.14631000,平田,近江鉄道,八日市線,12,4,1,1,286,1,1,295,1,1,295,1,1,303,1,1,307,1,1,285,1,1,295
cv1303,35.10845000,136.18355000,太郎坊宮前,近江鉄道,八日市線,12,4,1,1,197,1,1,222,1,1,226,1,1,231,1,1,266,1,1,237,1,1,251
cv1304,35.11036000,136.19174000,新八日市,近江鉄道,八日市線,12,4,1,1,819,1,1,841,1,1,865,1,1,857,1,1,957,1,1,935,1,1,908
cv1305,35.11505000,136.13029000,武佐,近江鉄道,八日市線,12,4,1,1,269,1,1,290,1,1,278,1,1,272,1,1,326,1,1,294,1,1,314
cv1306,35.10394000,136.16600000,市辺,近江鉄道,八日市線,12,4,1,1,357,1,1,375,1,1,352,1,1,347,1,1,423,1,1,388,1,1,367
cv1307,35.12242000,136.10306000,近江八幡,近江鉄道,八日市線,12,4,1,1,3970,1,1,4047,1,1,4102,1,1,4163,1,1,4264,1,1,4407,1,1,4410
cv1308,35.21425000,136.24640000,尼子,近江鉄道,本線,12,4,1,1,282,1,1,260,1,1,249,1,1,252,1,1,285,1,1,279,1,1,353
cv1309,35.09590000,136.18769000,長谷野,近江鉄道,本線,12,4,1,1,164,1,1,135,1,1,119,1,1,120,1,1,141,1,1,139,1,1,148
cv1310,34.98043000,136.18673000,水口松尾,近江鉄道,本線,12,4,1,1,99,1,1,105,1,1,112,1,1,95,1,1,98,1,1,105,1,1,104
cv1311,35.06459000,136.18785000,桜川,近江鉄道,本線,12,4,1,1,287,1,1,330,1,1,334,1,1,317,1,1,293,1,1,245,1,1,242
cv1312,35.13568000,136.19626000,河辺の森,近江鉄道,本線,12,4,1,1,24,1,1,14,1,1,17,1,1,17,1,1,24,1,1,24,1,1,22
cv1313,35.03118000,136.20605000,朝日野,近江鉄道,本線,12,4,1,1,57,1,1,64,1,1,63,1,1,45,1,1,73,1,1,69,1,1,72
cv1314,35.19817000,136.23124000,豊郷,近江鉄道,本線,12,4,1,1,210,1,1,216,1,1,204,1,1,183,1,1,215,1,1,249,1,1,258
cv1315,35.23565000,136.26065000,高宮,近江鉄道,本線,12,4,1,1,205,1,1,193,1,1,187,1,1,197,1,1,195,1,1,213,1,1,230
cv1316,35.27269000,136.26381000,彦根,近江鉄道,本線,12,4,1,1,2195,1,1,2130,1,1,2153,1,1,2045,1,1,1988,1,1,2074,1,1,2130
cv1317,35.05067000,136.19371000,朝日大塚,近江鉄道,本線,12,4,1,1,148,1,1,135,1,1,147,1,1,140,1,1,157,1,1,132,1,1,139
cv1318,35.25550000,136.25875000,彦根口,近江鉄道,本線,12,4,1,1,631,1,1,612,1,1,583,1,1,529,1,1,521,1,1,721,1,1,809
cv1319,35.11386000,136.19443000,八日市,近江鉄道,本線,12,4,1,1,3180,1,1,3235,1,1,3193,1,1,3246,1,1,3241,1,1,3443,1,1,3538
cv1320,35.31439300,136.29040600,米原,近江鉄道,本線,12,4,1,1,301,1,1,293,1,1,281,1,1,395,1,1,369,1,1,370,1,1,346
cv1321,35.07451000,136.18051000,京セラ前,近江鉄道,本線,12,4,1,1,62,1,1,70,1,1,65,1,1,61,1,1,72,1,1,92,1,1,108
cv1322,35.28513000,136.28318000,鳥居本,近江鉄道,本線,12,4,1,1,261,1,1,233,1,1,221,1,1,229,1,1,229,1,1,225,1,1,198
cv1323,35.01163000,136.21945000,日野,近江鉄道,本線,12,4,1,1,892,1,1,864,1,1,801,1,1,852,1,1,841,1,1,818,1,1,853
cv1324,35.17645000,136.21364000,愛知川,近江鉄道,本線,12,4,1,1,530,1,1,515,1,1,520,1,1,529,1,1,593,1,1,673,1,1,705
cv1325,35.15437000,136.19725000,五箇荘,近江鉄道,本線,12,4,1,1,108,1,1,99,1,1,109,1,1,98,1,1,138,1,1,136,1,1,144
cv1326,35.08810000,136.18480000,大学前,近江鉄道,本線,12,4,1,1,169,1,1,140,1,1,162,1,1,136,1,1,152,1,1,150,1,1,169
cv1327,34.97444000,136.17721000,水口,近江鉄道,本線,12,4,1,1,739,1,1,698,1,1,694,1,1,722,1,1,736,1,1,680,1,1,648
cv1328,34.97028000,136.17185000,水口石橋,近江鉄道,本線,12,4,1,1,175,1,1,161,1,1,127,1,1,115,1,1,123,1,1,98,1,1,108
cv1329,34.95279000,136.15287000,貴生川,近江鉄道,本線,12,4,1,1,1612,1,1,1526,1,1,1422,1,1,1322,1,1,1328,1,1,1323,1,1,1345
cv1330,34.96818000,136.16600000,水口城南,近江鉄道,本線,12,4,1,1,906,1,1,942,1,1,1006,1,1,957,1,1,971,1,1,916,1,1,918
cv1331,35.29456000,136.28541000,フジテック前,近江鉄道,本線,12,4,1,1,645,1,1,652,1,1,663,1,1,643,1,1,634,1,1,609,1,1,586
cv1332,31.90854000,131.04067000,日向前田,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1333,31.99097000,130.97555000,小林,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1334,32.03552000,130.85043000,えびの上江,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1335,32.00940000,130.92221000,西小林,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1336,31.92679000,130.99939000,高原,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1337,31.95807000,130.98482000,広原,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1338,32.04217000,130.81686000,えびの,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1339,32.03011000,130.87183000,えびの飯野,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1340,32.03081000,130.74900000,鶴丸,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1341,32.04573000,130.76837000,京町温泉,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1342,32.01245000,130.73799000,吉松,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1343,31.73656000,131.07492000,都城,九州旅客鉄道,吉都線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1344,31.76165000,131.06151000,日向庄内,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1345,31.87541000,131.06289000,高崎新田,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1346,31.78866000,131.05414000,谷頭,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1347,31.81673000,131.06368000,万ヶ塚,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1348,31.84070000,131.06531000,東高崎,九州旅客鉄道,吉都線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1349,33.34089000,130.75365000,筑後吉井,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1350,33.31727000,130.93869000,日田,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1351,33.19660000,131.51366000,向之原,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1352,33.24190000,131.33295000,南由布,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1353,33.26446000,131.06584000,杉河内,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1354,33.18664000,131.43956000,天神山,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1355,33.18495000,131.45312000,小野屋,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1356,33.19480000,131.55103000,豊後国分,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1357,33.25547000,131.17452000,恵良,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1358,33.34715000,130.81743000,筑後大石,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1359,33.26311000,131.35448000,由布院,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1360,33.18512000,131.40265000,庄内,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1361,33.32761000,130.92065000,光岡,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1362,33.21409000,131.58591000,南大分,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1363,33.22067000,131.60794000,古国府,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1364,33.28476000,131.00568000,豊後中川,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1365,33.25492000,131.02447000,天ヶ瀬,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1366,33.28222000,131.15657000,豊後森,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1367,33.19539000,131.48571000,鬼瀬,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1368,33.22860000,131.18447000,引治,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1369,33.22579000,131.20823000,豊後中村,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1370,33.33915000,130.69328000,田主丸,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1371,33.30562000,130.95188000,豊後三芳,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1372,33.28208000,131.10133000,北山田,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1373,33.24048000,131.25235000,野矢,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1374,33.33500000,130.78872000,うきは,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1375,33.19723000,131.35482000,湯平,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1376,33.21288000,131.56234000,賀来,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1377,33.23285000,131.60704000,大分,九州旅客鉄道,久大線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1378,33.23231000,131.60731000,大分,九州旅客鉄道,久大線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1379,33.31992000,130.86607000,夜明,九州旅客鉄道,久大線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1380,33.31275000,130.56329000,御井,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1381,33.30321000,130.53291000,南久留米,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1382,33.32213000,130.64277000,筑後草野,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1383,33.32008000,130.60949000,善導寺,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1384,33.31086000,130.54802000,久留米大学前,九州旅客鉄道,久大線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1385,33.32191100,130.50109100,久留米,九州旅客鉄道,久大線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1386,31.87841000,131.43057000,田吉,九州旅客鉄道,宮崎空港線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1387,31.87243000,131.44029000,宮崎空港,九州旅客鉄道,宮崎空港線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1388,32.08873000,130.35879000,出水,九州旅客鉄道,九州新幹線,11,1,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1389,32.51668600,130.63538300,新八代,九州旅客鉄道,九州新幹線,11,1,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1390,32.21025000,130.42823000,新水俣,九州旅客鉄道,九州新幹線,11,1,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1391,31.58398000,130.53948000,鹿児島中央,九州旅客鉄道,九州新幹線,11,1,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1392,31.81435000,130.31218000,川内,九州旅客鉄道,九州新幹線,11,1,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1393,33.62989000,130.76710000,船尾,九州旅客鉄道,後藤寺線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1394,33.62261000,130.71365000,上三緒,九州旅客鉄道,後藤寺線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1395,33.61489000,130.72798000,下鴨生,九州旅客鉄道,後藤寺線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1396,33.61636000,130.73806000,筑前庄内,九州旅客鉄道,後藤寺線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1397,33.63095000,130.79992000,田川後藤寺,九州旅客鉄道,後藤寺線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1398,33.64475000,130.69445000,新飯塚,九州旅客鉄道,後藤寺線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1399,33.63481000,130.46678000,土井,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1400,33.65006000,130.35792000,西戸崎,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1401,33.59657000,130.49836000,須恵,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1402,33.68847000,130.43008000,和白,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1403,33.64417000,130.45592000,舞松原,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1404,33.64915000,130.45300000,香椎神宮,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1405,33.57891000,130.50902000,新原,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1406,33.62051000,130.47392000,伊賀,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1407,33.60236000,130.48693000,酒殿,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1408,33.61193000,130.47809000,長者原,九州旅客鉄道,香椎線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1409,33.68387000,130.40320000,雁ノ巣,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1410,33.56890000,130.51337000,宇美,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1411,33.65887000,130.44421000,香椎,九州旅客鉄道,香椎線,11,2,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0,2,3,0
cv1412,33.66386000,130.36127000,海ノ中道,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1413,33.58690000,130.50510000,須恵中央,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
cv1414,33.68666000,130.41256000,奈多,九州旅客鉄道,香椎線,11,2,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0,1,3,0
