url,catholic,lat,lng,address,name
https://www.google.com/maps?cid=14279032955983450740,FALSE,26.3086172,127.8122327,〒904-2174 沖縄県沖縄市与儀１丁目２９−２３,沖縄Covenant Church
https://www.google.com/maps?cid=18399943014455207835,FALSE,26.3039047,127.7707369,〒904-0107 沖縄県中頭郡北谷町大村,キャンプフォスター チャペル
https://www.google.com/maps?cid=6702912998761588160,FALSE,26.3495884,127.7954997,嘉良川 沖縄市 沖縄県 904-0000,Kadena Chapel 3
https://www.google.com/maps?cid=6991354240070562781,FALSE,26.3418704,127.7840333,上地 沖縄市 沖縄県 904-0031,Kadena Chapel 2
https://www.google.com/maps?cid=286073534680683087,FALSE,26.331956,127.759662,〒904-0100 沖縄県中頭郡北谷町下勢頭,カデナ教会
https://www.google.com/maps?cid=4789178544553723977,FALSE,33.0827951,129.7828803,Unnamed Road kenH 江上町 佐世保市 長崎県 859-3244,Hario Chapel
https://www.google.com/maps?cid=8215601379340191530,FALSE,40.687146,141.3631611,〒033-0001 青森県三沢市中央町２丁目１０−４７,Misawa AB Chapel
https://www.google.com/maps?cid=9770083266020218835,FALSE,35.7445613,139.3393793,〒197-0001 東京都福生市横田基地内,Yokota AB Friendship Chapel
https://www.google.com/maps?cid=11810723944142338613,FALSE,35.7414961,139.3627682,岸 武蔵村山市 東京都 208-0031,Yokota AB East Chapel
https://www.google.com/maps?cid=1771386991272438353,FALSE,35.6953223,139.824629,〒136-0071 東京都江東区亀戸１丁目３３−４,Tokyo Happy Presbyterian Church
https://www.google.com/maps?cid=16701322568209139613,FALSE,43.1972472,141.7678626,〒068-0029 北海道岩見沢市９条西４丁目１−１,ぶどうの木キリスト教会
https://www.google.com/maps?cid=14282530372783466095,FALSE,34.742771,135.3393127,〒662-0856 兵庫県西宮市城ケ堀町６−１５ ２Ｆ,ゴスペルチャーチみことば教会
https://www.google.com/maps?cid=16665764994268255629,FALSE,35.3329164,137.1094744,〒507-0048 岐阜県多治見市池田町１丁目１７,多治見ビンヤードチャーチ
https://www.google.com/maps?cid=16277695526100751730,FALSE,34.8196992,134.6935993,〒670-0948 兵庫県姫路市北条宮の町２００,聖イエス会姫路教会
https://www.google.com/maps?cid=7247782546054769613,FALSE,35.6881531,139.5350744,〒181-0015 東京都三鷹市大沢３丁目１０−２０,West Tokyo Union Church
https://www.google.com/maps?cid=17408113524330984484,FALSE,35.1770064,136.9230582,〒461-0002 愛知県東区代官町２２−１２,Nagoya Union Church
https://www.google.com/maps?cid=8382608076589513580,FALSE,35.717476,139.704232,〒161-0033 東京都新宿区下落合２丁目１３−３,東京シティチャーチ
https://www.google.com/maps?cid=8823847190180825917,FALSE,35.7627614,139.7116823,〒173-0002 東京都板橋区稲荷台１９−１１,HIS Church Tokyo
https://www.google.com/maps?cid=13050209628330346680,FALSE,35.7167462,139.700641,〒161-0033 東京都新宿区下落合２丁目６−２１,東京愛の教会
https://www.google.com/maps?cid=337475071247861495,FALSE,35.1611007,135.9109015,〒520-0529 滋賀県大津市和邇春日１丁目８７９−２２,香りキリスト教会
https://www.google.com/maps?cid=1895044305072442520,FALSE,34.9872883,135.8035265,１０−４ 西野楳本町 山科区 京都市 京都府 607-8358,KYOTO泉チャーチ
https://www.google.com/maps?cid=16417491341157933802,FALSE,34.7034783,135.6924219,〒630-0243 奈良県生駒市俵口町９８３−２,生駒インターナショナルチャペル
https://www.google.com/maps?cid=18200287486564788290,FALSE,34.722683,135.231204,〒657-0068 兵庫県神戸市灘区篠原北町１丁目１−１５,神戸聖書教会
https://www.google.com/maps?cid=8003788520392987114,FALSE,34.7251741,135.221069,２丁目-４-４ 長峰台 灘区 神戸市 兵庫県 657-0811,Kobe Union Church
https://www.google.com/maps?cid=2843057365664174489,FALSE,26.2795941,127.7480359,〒901-2223 沖縄県宜野湾市大山５丁目２−２,Lighthouse Baptist Church
https://www.google.com/maps?cid=3298321729761948056,FALSE,35.7329688,139.7776614,〒116-0014 東京都荒川区東日暮里６丁目２４−１９,イエス教日本世界宣教会
https://www.google.com/maps?cid=3060551600842119388,FALSE,35.6687248,139.7396944,〒107-0052 東京都港区赤坂２丁目１８−１０,若松イエス之御霊教会東京教会
https://www.google.com/maps?cid=5548374074264630222,FALSE,34.6113883,135.5137279,3rd Floor Room C ４丁目-２-3 長居東 ２ 住吉区 大阪市 大阪府 558-0004,Abide-Osaka
https://www.google.com/maps?cid=6782505172198313318,FALSE,35.3682512,139.9201321,〒292-0823 千葉県木更津市桜井新町３丁目４−２１,Jesus The Gospel Church Chiba
